ticket_id,created_date,month_year,month_sort,store_location,device_category,issue_type,priority,resolution_minutes,repeat_visit_needed,repeat_visit_status,kb_article_existed,kb_article_status,total_minutes_incl_repeat
TCK-12903,2025-12-24,Dec 2025,2025-12,Liverpool,Desktop,Slow computer / performance issue,Low,48,False,Resolved First Visit,True,Has KB Article,48
TCK-10769,2025-12-24,Dec 2025,2025-12,Parramatta,Desktop,Slow computer / performance issue,Low,39,False,Resolved First Visit,True,Has KB Article,39
TCK-13164,2025-12-24,Dec 2025,2025-12,Castle Hill,Desktop,Email / account access issue,Medium,7,False,Resolved First Visit,True,Has KB Article,7
TCK-14853,2025-12-24,Dec 2025,2025-12,Liverpool,Desktop,Slow computer / performance issue,High,42,False,Resolved First Visit,True,Has KB Article,42
TCK-14464,2025-12-24,Dec 2025,2025-12,Bondi Junction,Register / POS,Register freezing / crashing,Low,35,True,Repeat Visit,False,No KB Article,70
TCK-13586,2025-12-24,Dec 2025,2025-12,Bondi Junction,Desktop,Slow computer / performance issue,Low,26,True,Repeat Visit,True,Has KB Article,52
TCK-10386,2025-12-24,Dec 2025,2025-12,Parramatta,Desktop,Email / account access issue,Low,9,False,Resolved First Visit,True,Has KB Article,9
TCK-10880,2025-12-24,Dec 2025,2025-12,Chatswood,Desktop,Password reset / login issue,Medium,5,False,Resolved First Visit,True,Has KB Article,5
TCK-14287,2025-12-24,Dec 2025,2025-12,Chatswood,Network Equipment,Printer connectivity issue,Medium,31,False,Resolved First Visit,False,No KB Article,31
TCK-13782,2025-12-24,Dec 2025,2025-12,Liverpool,Laptop,New starter device setup,Low,22,False,Resolved First Visit,True,Has KB Article,22
TCK-11042,2025-12-25,Dec 2025,2025-12,Castle Hill,Register / POS,Barcode scanner not working,Low,11,False,Resolved First Visit,True,Has KB Article,11
TCK-12765,2025-12-25,Dec 2025,2025-12,Parramatta,Desktop,Email / account access issue,Medium,13,True,Repeat Visit,True,Has KB Article,26
TCK-12255,2025-12-25,Dec 2025,2025-12,Liverpool,Desktop,Password reset / login issue,Medium,5,False,Resolved First Visit,True,Has KB Article,5
TCK-12158,2025-12-25,Dec 2025,2025-12,Parramatta,Network Equipment,Wifi / network drop out,Low,44,True,Repeat Visit,False,No KB Article,88
TCK-12958,2025-12-25,Dec 2025,2025-12,Parramatta,Network Equipment,Printer connectivity issue,Low,44,True,Repeat Visit,False,No KB Article,88
TCK-14006,2025-12-25,Dec 2025,2025-12,Bondi Junction,Desktop,Password reset / login issue,Low,16,False,Resolved First Visit,True,Has KB Article,16
TCK-12861,2025-12-25,Dec 2025,2025-12,Parramatta,Network Equipment,Wifi / network drop out,Medium,42,True,Repeat Visit,False,No KB Article,84
TCK-12053,2025-12-25,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Low,33,True,Repeat Visit,False,No KB Article,66
TCK-11611,2025-12-25,Dec 2025,2025-12,Chatswood,Network Equipment,Printer connectivity issue,Medium,34,False,Resolved First Visit,False,No KB Article,34
TCK-13937,2025-12-25,Dec 2025,2025-12,Liverpool,Desktop,Password reset / login issue,Medium,12,False,Resolved First Visit,True,Has KB Article,12
TCK-14128,2025-12-25,Dec 2025,2025-12,Chatswood,Desktop,Email / account access issue,High,14,False,Resolved First Visit,True,Has KB Article,14
TCK-11757,2025-12-25,Dec 2025,2025-12,Castle Hill,Desktop,Slow computer / performance issue,Medium,30,False,Resolved First Visit,True,Has KB Article,30
TCK-12635,2025-12-25,Dec 2025,2025-12,Liverpool,Network Equipment,Wifi / network drop out,High,26,False,Resolved First Visit,False,No KB Article,26
TCK-11915,2025-12-25,Dec 2025,2025-12,Liverpool,Network Equipment,Printer connectivity issue,Medium,36,True,Repeat Visit,False,No KB Article,72
TCK-11937,2025-12-25,Dec 2025,2025-12,Castle Hill,Desktop,Slow computer / performance issue,Medium,36,True,Repeat Visit,True,Has KB Article,72
TCK-14181,2025-12-25,Dec 2025,2025-12,Chatswood,Register / POS,Register freezing / crashing,Low,31,False,Resolved First Visit,False,No KB Article,31
TCK-12773,2025-12-25,Dec 2025,2025-12,Castle Hill,Register / POS,Register freezing / crashing,Low,53,True,Repeat Visit,False,No KB Article,106
TCK-11864,2025-12-25,Dec 2025,2025-12,Parramatta,Desktop,Password reset / login issue,Low,10,True,Repeat Visit,True,Has KB Article,20
TCK-14392,2025-12-25,Dec 2025,2025-12,Liverpool,Desktop,Slow computer / performance issue,Low,37,False,Resolved First Visit,True,Has KB Article,37
TCK-12090,2025-12-25,Dec 2025,2025-12,Bondi Junction,Register / POS,Register freezing / crashing,Low,43,True,Repeat Visit,False,No KB Article,86
TCK-12445,2025-12-25,Dec 2025,2025-12,Chatswood,Register / POS,Register freezing / crashing,Medium,25,True,Repeat Visit,False,No KB Article,50
TCK-13165,2025-12-25,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,23,False,Resolved First Visit,False,No KB Article,23
TCK-11016,2025-12-25,Dec 2025,2025-12,Castle Hill,Network Equipment,Wifi / network drop out,Medium,37,False,Resolved First Visit,False,No KB Article,37
TCK-14250,2025-12-25,Dec 2025,2025-12,Liverpool,Register / POS,Register freezing / crashing,Medium,49,False,Resolved First Visit,False,No KB Article,49
TCK-10222,2025-12-26,Dec 2025,2025-12,Chatswood,Network Equipment,Printer connectivity issue,Low,33,True,Repeat Visit,False,No KB Article,66
TCK-11342,2025-12-26,Dec 2025,2025-12,Parramatta,Desktop,Password reset / login issue,Low,11,False,Resolved First Visit,True,Has KB Article,11
TCK-14834,2025-12-26,Dec 2025,2025-12,Bondi Junction,Desktop,Password reset / login issue,Low,17,False,Resolved First Visit,True,Has KB Article,17
TCK-12825,2025-12-26,Dec 2025,2025-12,Castle Hill,Register / POS,Barcode scanner not working,Medium,16,False,Resolved First Visit,True,Has KB Article,16
TCK-10460,2025-12-26,Dec 2025,2025-12,Bondi Junction,Network Equipment,Wifi / network drop out,Medium,24,True,Repeat Visit,False,No KB Article,48
TCK-12877,2025-12-26,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Low,37,False,Resolved First Visit,False,No KB Article,37
TCK-12941,2025-12-26,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,Low,36,False,Resolved First Visit,False,No KB Article,36
TCK-13830,2025-12-26,Dec 2025,2025-12,Liverpool,Network Equipment,Wifi / network drop out,Medium,32,True,Repeat Visit,False,No KB Article,64
TCK-10428,2025-12-26,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,17,True,Repeat Visit,False,No KB Article,34
TCK-14476,2025-12-26,Dec 2025,2025-12,Liverpool,Network Equipment,Wifi / network drop out,High,38,False,Resolved First Visit,False,No KB Article,38
TCK-12596,2025-12-26,Dec 2025,2025-12,Castle Hill,Network Equipment,Wifi / network drop out,High,35,False,Resolved First Visit,False,No KB Article,35
TCK-14135,2025-12-26,Dec 2025,2025-12,Liverpool,Network Equipment,Wifi / network drop out,Medium,38,True,Repeat Visit,False,No KB Article,76
TCK-13736,2025-12-26,Dec 2025,2025-12,Liverpool,Register / POS,Register freezing / crashing,Medium,37,False,Resolved First Visit,False,No KB Article,37
TCK-14615,2025-12-26,Dec 2025,2025-12,Castle Hill,Desktop,Password reset / login issue,Low,11,False,Resolved First Visit,True,Has KB Article,11
TCK-12683,2025-12-26,Dec 2025,2025-12,Chatswood,Mobile Device,Mobile device setup,Medium,21,False,Resolved First Visit,True,Has KB Article,21
TCK-10640,2025-12-26,Dec 2025,2025-12,Bondi Junction,Desktop,Password reset / login issue,Low,11,False,Resolved First Visit,True,Has KB Article,11
TCK-10957,2025-12-26,Dec 2025,2025-12,Bondi Junction,Desktop,Password reset / login issue,Low,5,True,Repeat Visit,True,Has KB Article,10
TCK-10545,2025-12-26,Dec 2025,2025-12,Liverpool,Register / POS,Register freezing / crashing,High,20,False,Resolved First Visit,False,No KB Article,20
TCK-14190,2025-12-26,Dec 2025,2025-12,Chatswood,Desktop,Slow computer / performance issue,High,21,False,Resolved First Visit,True,Has KB Article,21
TCK-10486,2025-12-26,Dec 2025,2025-12,Chatswood,Mobile Device,Mobile device setup,Medium,14,False,Resolved First Visit,True,Has KB Article,14
TCK-12786,2025-12-26,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,High,16,True,Repeat Visit,False,No KB Article,32
TCK-14204,2025-12-26,Dec 2025,2025-12,Castle Hill,Desktop,Slow computer / performance issue,Medium,49,False,Resolved First Visit,True,Has KB Article,49
TCK-13969,2025-12-26,Dec 2025,2025-12,Parramatta,Laptop,Software install / update request,Low,21,False,Resolved First Visit,True,Has KB Article,21
TCK-14184,2025-12-26,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,High,51,True,Repeat Visit,False,No KB Article,102
TCK-12677,2025-12-26,Dec 2025,2025-12,Chatswood,Register / POS,Register freezing / crashing,High,24,True,Repeat Visit,False,No KB Article,48
TCK-11566,2025-12-26,Dec 2025,2025-12,Parramatta,Register / POS,Register freezing / crashing,Medium,49,True,Repeat Visit,False,No KB Article,98
TCK-11537,2025-12-26,Dec 2025,2025-12,Chatswood,Desktop,Slow computer / performance issue,Low,65,False,Resolved First Visit,True,Has KB Article,65
TCK-12104,2025-12-26,Dec 2025,2025-12,Castle Hill,Register / POS,Register freezing / crashing,High,41,True,Repeat Visit,False,No KB Article,82
TCK-12117,2025-12-26,Dec 2025,2025-12,Chatswood,Network Equipment,Wifi / network drop out,High,34,True,Repeat Visit,False,No KB Article,68
TCK-11562,2025-12-27,Dec 2025,2025-12,Bondi Junction,Register / POS,Payment terminal error,High,15,True,Repeat Visit,True,Has KB Article,30
TCK-15094,2025-12-27,Dec 2025,2025-12,Liverpool,Desktop,Password reset / login issue,Medium,12,True,Repeat Visit,True,Has KB Article,24
TCK-13763,2025-12-27,Dec 2025,2025-12,Castle Hill,Network Equipment,Wifi / network drop out,Medium,36,True,Repeat Visit,False,No KB Article,72
TCK-12973,2025-12-27,Dec 2025,2025-12,Bondi Junction,Desktop,Password reset / login issue,Medium,11,True,Repeat Visit,True,Has KB Article,22
TCK-14306,2025-12-27,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,Medium,33,True,Repeat Visit,False,No KB Article,66
TCK-11623,2025-12-27,Dec 2025,2025-12,Parramatta,Desktop,Email / account access issue,Medium,11,False,Resolved First Visit,True,Has KB Article,11
TCK-12161,2025-12-27,Dec 2025,2025-12,Parramatta,Desktop,Password reset / login issue,Medium,16,False,Resolved First Visit,True,Has KB Article,16
TCK-14693,2025-12-27,Dec 2025,2025-12,Parramatta,Desktop,Email / account access issue,Low,11,False,Resolved First Visit,True,Has KB Article,11
TCK-15131,2025-12-27,Dec 2025,2025-12,Liverpool,Register / POS,Barcode scanner not working,Low,14,False,Resolved First Visit,True,Has KB Article,14
TCK-13892,2025-12-27,Dec 2025,2025-12,Bondi Junction,Register / POS,Register freezing / crashing,High,22,False,Resolved First Visit,False,No KB Article,22
TCK-11332,2025-12-27,Dec 2025,2025-12,Chatswood,Network Equipment,Wifi / network drop out,Low,26,True,Repeat Visit,False,No KB Article,52
TCK-12696,2025-12-27,Dec 2025,2025-12,Castle Hill,Laptop,New starter device setup,Low,52,False,Resolved First Visit,True,Has KB Article,52
TCK-11909,2025-12-27,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,29,False,Resolved First Visit,False,No KB Article,29
TCK-14972,2025-12-27,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,Low,18,True,Repeat Visit,False,No KB Article,36
TCK-13440,2025-12-27,Dec 2025,2025-12,Bondi Junction,Network Equipment,Printer connectivity issue,Low,23,True,Repeat Visit,False,No KB Article,46
TCK-10830,2025-12-27,Dec 2025,2025-12,Castle Hill,Register / POS,Payment terminal error,Low,25,True,Repeat Visit,True,Has KB Article,50
TCK-10481,2025-12-27,Dec 2025,2025-12,Castle Hill,Desktop,Password reset / login issue,High,16,False,Resolved First Visit,True,Has KB Article,16
TCK-12871,2025-12-27,Dec 2025,2025-12,Chatswood,Desktop,Slow computer / performance issue,Low,19,False,Resolved First Visit,True,Has KB Article,19
TCK-12551,2025-12-27,Dec 2025,2025-12,Bondi Junction,Desktop,Slow computer / performance issue,Medium,42,False,Resolved First Visit,True,Has KB Article,42
TCK-13453,2025-12-27,Dec 2025,2025-12,Chatswood,Desktop,Screen / hardware fault,Medium,58,False,Resolved First Visit,True,Has KB Article,58
TCK-10304,2025-12-27,Dec 2025,2025-12,Chatswood,Desktop,Password reset / login issue,Low,8,False,Resolved First Visit,True,Has KB Article,8
TCK-11613,2025-12-28,Dec 2025,2025-12,Bondi Junction,Desktop,Slow computer / performance issue,Low,47,True,Repeat Visit,True,Has KB Article,94
TCK-12628,2025-12-28,Dec 2025,2025-12,Bondi Junction,Register / POS,Register freezing / crashing,High,57,False,Resolved First Visit,False,No KB Article,57
TCK-14231,2025-12-28,Dec 2025,2025-12,Liverpool,Register / POS,Payment terminal error,Low,31,False,Resolved First Visit,True,Has KB Article,31
TCK-13785,2025-12-28,Dec 2025,2025-12,Castle Hill,Register / POS,Barcode scanner not working,Medium,11,False,Resolved First Visit,True,Has KB Article,11
TCK-11990,2025-12-28,Dec 2025,2025-12,Chatswood,Network Equipment,Printer connectivity issue,High,35,True,Repeat Visit,False,No KB Article,70
TCK-14624,2025-12-28,Dec 2025,2025-12,Parramatta,Laptop,New starter device setup,Low,41,False,Resolved First Visit,True,Has KB Article,41
TCK-13021,2025-12-28,Dec 2025,2025-12,Liverpool,Network Equipment,Wifi / network drop out,Low,47,True,Repeat Visit,False,No KB Article,94
TCK-12226,2025-12-28,Dec 2025,2025-12,Bondi Junction,Network Equipment,Wifi / network drop out,Medium,37,True,Repeat Visit,False,No KB Article,74
TCK-11204,2025-12-28,Dec 2025,2025-12,Bondi Junction,Laptop,New starter device setup,Medium,31,False,Resolved First Visit,True,Has KB Article,31
TCK-11437,2025-12-28,Dec 2025,2025-12,Parramatta,Desktop,Password reset / login issue,Low,7,False,Resolved First Visit,True,Has KB Article,7
TCK-14472,2025-12-28,Dec 2025,2025-12,Chatswood,Network Equipment,Wifi / network drop out,Low,16,True,Repeat Visit,False,No KB Article,32
TCK-11650,2025-12-28,Dec 2025,2025-12,Parramatta,Desktop,Slow computer / performance issue,High,31,False,Resolved First Visit,True,Has KB Article,31
TCK-14761,2025-12-28,Dec 2025,2025-12,Liverpool,Register / POS,Register freezing / crashing,Medium,51,True,Repeat Visit,False,No KB Article,102
TCK-13272,2025-12-28,Dec 2025,2025-12,Liverpool,Desktop,Password reset / login issue,Low,12,True,Repeat Visit,True,Has KB Article,24
TCK-10308,2025-12-28,Dec 2025,2025-12,Chatswood,Register / POS,Payment terminal error,High,27,True,Repeat Visit,True,Has KB Article,54
TCK-10440,2025-12-28,Dec 2025,2025-12,Castle Hill,Desktop,Password reset / login issue,Medium,10,False,Resolved First Visit,True,Has KB Article,10
TCK-11589,2025-12-28,Dec 2025,2025-12,Liverpool,Network Equipment,Printer connectivity issue,Medium,26,False,Resolved First Visit,False,No KB Article,26
TCK-14144,2025-12-28,Dec 2025,2025-12,Parramatta,Desktop,Password reset / login issue,Medium,12,True,Repeat Visit,True,Has KB Article,24
TCK-14159,2025-12-28,Dec 2025,2025-12,Castle Hill,Mobile Device,Mobile device setup,Low,15,False,Resolved First Visit,True,Has KB Article,15
TCK-11013,2025-12-28,Dec 2025,2025-12,Chatswood,Laptop,Software install / update request,Medium,17,True,Repeat Visit,True,Has KB Article,34
TCK-10600,2025-12-28,Dec 2025,2025-12,Parramatta,Mobile Device,Mobile device setup,High,7,True,Repeat Visit,True,Has KB Article,14
TCK-11087,2025-12-28,Dec 2025,2025-12,Chatswood,Mobile Device,Mobile device setup,High,11,False,Resolved First Visit,True,Has KB Article,11
TCK-14042,2025-12-28,Dec 2025,2025-12,Parramatta,Register / POS,Register freezing / crashing,Medium,51,True,Repeat Visit,False,No KB Article,102
TCK-14301,2025-12-28,Dec 2025,2025-12,Parramatta,Desktop,Email / account access issue,Low,17,False,Resolved First Visit,True,Has KB Article,17
TCK-14537,2025-12-28,Dec 2025,2025-12,Castle Hill,Desktop,Screen / hardware fault,Low,15,False,Resolved First Visit,True,Has KB Article,15
TCK-14117,2025-12-28,Dec 2025,2025-12,Chatswood,Desktop,Screen / hardware fault,Low,43,False,Resolved First Visit,True,Has KB Article,43
TCK-13960,2025-12-28,Dec 2025,2025-12,Castle Hill,Network Equipment,Printer connectivity issue,Low,31,False,Resolved First Visit,False,No KB Article,31
TCK-12906,2025-12-28,Dec 2025,2025-12,Chatswood,Register / POS,Barcode scanner not working,Medium,5,True,Repeat Visit,True,Has KB Article,10
TCK-14965,2025-12-28,Dec 2025,2025-12,Chatswood,Register / POS,Payment terminal error,Low,16,False,Resolved First Visit,True,Has KB Article,16
TCK-13829,2025-12-29,Dec 2025,2025-12,Liverpool,Desktop,Email / account access issue,Low,8,False,Resolved First Visit,True,Has KB Article,8
TCK-10934,2025-12-29,Dec 2025,2025-12,Bondi Junction,Register / POS,Register freezing / crashing,High,5,True,Repeat Visit,False,No KB Article,10
TCK-12061,2025-12-29,Dec 2025,2025-12,Chatswood,Register / POS,Barcode scanner not working,Medium,14,False,Resolved First Visit,True,Has KB Article,14
TCK-10128,2025-12-29,Dec 2025,2025-12,Chatswood,Desktop,Password reset / login issue,Medium,17,False,Resolved First Visit,True,Has KB Article,17
TCK-11701,2025-12-29,Dec 2025,2025-12,Liverpool,Mobile Device,Mobile device setup,High,20,False,Resolved First Visit,True,Has KB Article,20
TCK-14556,2025-12-29,Dec 2025,2025-12,Chatswood,Register / POS,Barcode scanner not working,Medium,7,True,Repeat Visit,True,Has KB Article,14
TCK-12135,2025-12-29,Dec 2025,2025-12,Bondi Junction,Register / POS,Barcode scanner not working,Medium,19,False,Resolved First Visit,True,Has KB Article,19
TCK-10281,2025-12-29,Dec 2025,2025-12,Chatswood,Register / POS,Payment terminal error,Low,23,False,Resolved First Visit,True,Has KB Article,23
TCK-14694,2025-12-29,Dec 2025,2025-12,Parramatta,Network Equipment,Wifi / network drop out,Medium,29,False,Resolved First Visit,False,No KB Article,29
TCK-11946,2025-12-29,Dec 2025,2025-12,Liverpool,Register / POS,Barcode scanner not working,Medium,14,True,Repeat Visit,True,Has KB Article,28
TCK-11130,2025-12-29,Dec 2025,2025-12,Chatswood,Register / POS,Payment terminal error,Low,22,False,Resolved First Visit,True,Has KB Article,22
